stop_id,stop_code,stop_name,stop_lat,stop_lon,location_type,parent_station,wheelchair_boarding,level_id,platform_code
2576351,2576351,"Burradoo Station, Platform 1",-34.49415822,150.39793167,,257620,2,Level 0,1
2576352,2576352,"Burradoo Station, Platform 2",-34.49421972,150.39798859,,257620,2,Level 0,2
2577201,2577201,"Moss Vale Station, Platform 1",-34.54791003,150.37156896,,257710,1,Level 0,1
2577202,2577202,"Moss Vale Station, Platform 2",-34.54803514,150.37193346,,257710,1,Level 0,2
2579101,2579101,"Tallong Station, Platform 1",-34.71828623,150.08635254,,257950,2,Level 0,1
2579102,2579102,"Tallong Station, Platform 2",-34.71837656,150.08634498,,257950,2,Level 0,2
2579111,2579111,"Wingello Station, Platform 1",-34.69212071,150.15840461,,257910,2,Level 0,1
2579112,2579112,"Wingello Station, Platform 2",-34.69220147,150.15841859,,257910,2,Level 0,2
257971,257971,"Exeter Station, Platform 1",-34.61349957,150.31750362,,257930,2,Level 0,1
257972,257972,"Exeter Station, Platform 2",-34.61356111,150.31756057,,257930,2,Level 0,2
257981,257981,"Marulan Station, Platform 1",-34.70945121,150.00647710,,257940,2,Level 0,1
257982,257982,"Marulan Station, Platform 2",-34.70960083,150.00589311,,257940,2,Level 0,2
257991,257991,"Penrose Station, Platform 1",-34.67232463,150.21194823,,257920,2,Level 0,1
257992,257992,"Penrose Station, Platform 2",-34.67241323,150.21200620,,257920,2,Level 0,2
258051,258051,"Goulburn Station, Platform 1",-34.75815401,149.71942593,,258010,1,Level 0,1
2000110,2000110,"Central Grand Concourse, Light Rail Trackwork",-33.88222655,151.20634156,,200060,1,Level 1,
2000112,2000112,"Central Station, Forecourt, Coach Bay 5",-33.88285863,151.20471982,,200060,2,Level 1,
2000115,2000115,"Central Station, Forecourt, Coach Bay 7",-33.88249198,151.20516632,,200060,2,Level 1,
2000124,2000124,"Central Station, Forecourt, Coach Bay 9",-33.88214369,151.20560291,,200060,2,Level 1,
2000132,2000132,"Central Station, Forecourt, Coach Bay 8",-33.88226615,151.20544689,,200060,2,Level 1,
2000190,2000190,"Central Station, Eddy Av",-33.88266011,151.20762679,,200060,2,Level 0,
2000213,2000213,"Central Station, Forecourt, Coach Bay 1",-33.88292461,151.20542524,,200060,2,Level 1,
2000240,2000240,"Central Station, Forecourt, Coach Bay 3",-33.88326612,151.20492349,,200060,2,Level 1,
2000241,2000241,"Central Station, Forecourt, Coach Bay 10",-33.88218055,151.20584238,,200060,2,Level 1,
2000257,2000257,Central Grand Concourse Light Rail,-33.88242199,151.20668605,,200060,1,Level 1,
2000296,2000296,"Central Station, Forecourt, Coach Bay 2",-33.88307332,151.20529211,,200060,2,Level 1,
2000308,2000308,"Central Station, Forecourt, Coach Bay 4",-33.88325204,151.20454470,,200060,2,Level 1,
2000316,2000316,"Central Station, Forecourt, Coach Bay 6",-33.88267099,151.20493746,,200060,2,Level 1,
200039,200039,"Central Station, Eddy Av, Stand A",-33.88220649,151.20666465,,200060,0,Level 0,
2000447,2000447,Central Chalmers Street Light Rail,-33.88422630,151.20767140,,200060,1,Level 0,3
2000448,2000448,Central Chalmers Street Light Rail,-33.88419253,151.20760493,,200060,1,Level 0,1
200051,200051,"Central Station, Eddy Av, Stand B",-33.88229649,151.20745767,,200060,2,Level 0,
200053,200053,"Central Station, Eddy Av, Stand C",-33.88212693,151.20714686,,200060,2,Level 0,
200054,200054,"Central Station, Eddy Av, Stand D",-33.88204214,151.20699146,,200060,0,Level 0,
2010107,2010107,Central Chalmers Street Light Rail,-33.88425180,151.20771587,,200060,1,Level 0,
201016,201016,"Central Station, Chalmers St, Stand G",-33.88625927,151.20671268,,200060,1,Level 0,
201039,201039,"Central Station, Foveaux St, Stand F",-33.88392919,151.20924481,,200060,2,Level 0,
201080,201080,"Central Station, Elizabeth St, Stand E",-33.88410522,151.20831362,,200060,2,Level 0,
2077277,2077277,"Hornsby Station, George St",-33.70356701,151.09883846,,207720,0,Level 0,
2077278,2077278,George St Opp Hornsby Station,-33.70363039,151.09910021,,207720,1,Level 0,
207756,207756,"Hornsby Station, Stand E",-33.70290476,151.09816012,,207720,1,Level 0,
207759,207759,"Hornsby Station, Stand D",-33.70307676,151.09813596,,207720,1,Level 0,
207760,207760,"Hornsby Station, Stand C",-33.70336643,151.09809584,,207720,1,Level 0,
207761,207761,"Hornsby Station, Stand B",-33.70372950,151.09801608,,207720,1,Level 0,
207762,207762,"Hornsby Station, Stand A",-33.70386623,151.09796868,,207720,1,Level 0,
207763,207763,Hornsby Station,-33.70398461,151.09793119,,207720,1,Level 0,
2141173,2141173,"Lidcombe Station, Church St, Stand A",-33.86339561,151.04512359,,214110,1,Level 0,
2141275,2141275,Campbell St Opp Berala Station,-33.87197488,151.03300919,,214120,0,Level 0,
2141280,2141280,"Lidcombe Station, Church St, Stand B",-33.86353198,151.04508683,,214110,1,Level 0,
2141286,2141286,"Lidcombe Station, Church St",-33.86271177,151.04344954,,214110,0,Level 0,
214197,214197,"Lidcombe Station, Railway St, Stand C",-33.86396368,151.04483719,,214110,1,Level 0,
214321,214321,Amy St Opp Regents Park Station,-33.88370997,151.02437901,,214310,0,Level 0,
214322,214322,Park Rd Opp Regents Park Station,-33.88316099,151.02353211,,214310,1,Level 0,
214326,214326,Hudson Pde Opp Birrong Station,-33.89324110,151.02361721,,214320,1,Level 0,
214340,214340,"Regents Park Station, Park Rd",-33.88325678,151.02363385,,214310,1,Level 0,
214341,214341,"Regents Park Station, Amy St",-33.88361736,151.02473118,,214310,1,Level 0,
214376,214376,"Birrong Station, Hudson Pde",-33.89304687,151.02377014,,214320,0,Level 0,
2148376,2148376,"Blacktown Station, Stand N",-33.76769000,150.90644817,,214810,0,Level 0,
2148451,2148451,"Blacktown Station, Stand D",-33.76823115,150.90700146,,214810,0,Level 0,
219911,219911,"Yagoona Station, Hume Hwy",-33.90722965,151.02431865,,219910,0,Level 0,
219915,219915,Hume Hwy Opp Yagoona Station,-33.90736550,151.02347131,,219910,1,Level 0,
2200157,2200157,"Bankstown Station, North Tce, Stand H",-33.91747848,151.03437709,,220010,1,Level 0,
220018,220018,"Bankstown Station, Restwell St",-33.91863827,151.03500468,,220010,1,Level 0,
2200343,2200343,"Bankstown Station, Stand G",-33.91798372,151.03573034,,220010,1,Level 0,
2200373,2200373,"Bankstown Station, Stand C",-33.91820104,151.03432474,,220010,0,Level 0,
2200374,2200374,"Bankstown Station, Stand B",-33.91818355,151.03458331,,220010,1,Level 0,
2200375,2200375,"Bankstown Station, Stand A",-33.91815387,151.03493857,,220010,1,Level 0,
2200376,2200376,"Bankstown Station, Stand D",-33.91837835,151.03413856,,220010,1,Level 0,
2200377,2200377,"Bankstown Station, Stand E",-33.91835873,151.03446188,,220010,1,Level 0,
2200378,2200378,"Bankstown Station, Stand F",-33.91833012,151.03478477,,220010,1,Level 0,
220080,220080,"Bankstown Station, Stand J",-33.91804598,151.03575489,,220010,1,Level 0,
2232126,2232126,"Sutherland Station, Flora St, Stand F",-34.03206155,151.05908734,,223210,1,Level 0,
2232202,2232202,"Sutherland Station, Stand A",-34.03203289,151.05668338,,223210,1,Level 0,
2232203,2232203,"Sutherland Station, Stand D",-34.03221132,151.05646461,,223210,1,Level 0,
2232204,2232204,"Sutherland Station, Stand C",-34.03234983,151.05636299,,223210,1,Level 0,
223222,223222,Loftus Av Opp Loftus Station,-34.04484031,151.05084297,,223220,0,Level 0,
2232264,2232264,"Sutherland Station, East Pde, Stand E",-34.03123273,151.05717553,,223210,0,Level 0,
223231,223231,"Sutherland Station, Stand B",-34.03230992,151.05648014,,223210,1,Level 0,
223242,223242,"Loftus Station, Loftus Av",-34.04484467,151.05098390,,223220,0,Level 0,
223311,223311,"Engadine Station, Station St",-34.06700977,151.01453520,,223310,1,Level 0,
2233120,2233120,"Engadine Station, Station St",-34.06703621,151.01482878,,223310,1,Level 0,
2233259,2233259,"Waterfall Station, Access Rd, McKell Av",-34.13526369,150.99524782,,223330,0,Level 0,
2233261,2233261,Railway Pde Opp Engadine Station,-34.06730171,151.01470057,,223310,0,Level 0,
2233262,2233262,"Engadine Station, Railway Pde",-34.06747740,151.01483880,,223310,0,Level 0,
2233263,2233263,Princes Hwy At Oliver St,-34.08792307,151.00709802,,223320,0,Level 0,
2233264,2233264,"Heathcote Station, Princes Hwy",-34.08758134,151.00790496,,223320,0,Level 0,
223333,223333,"Waterfall Station, Kooraban St",-34.13509327,150.99439458,,223330,1,Level 0,
2500288,2500288,"Wollongong Station, Station St",-34.42705540,150.88842104,,250020,0,Level 0,
250527,250527,"Port Kembla Station, Old Port Rd",-34.47707094,150.90375681,,250540,0,Level 0,
250533,250533,Flinders St Opp Port Kembla North Station,-34.47320391,150.88771300,,250530,0,Level 0,
250534,250534,"Port Kembla North Station, Flinders St",-34.47303227,150.88772679,,250530,0,Level 0,
2508108,2508108,"Otford Station, Lady Carrington Rd",-34.21075492,151.00514653,,250830,0,Level 0,
250823,250823,"Coalcliff Station, Lawrence Hargrave Dr",-34.24261931,150.97740637,,250850,0,Level 0,
250891,250891,Lawrence Hargrave Dr Opp Coalcliff Station,-34.24221715,150.97813607,,250850,0,Level 0,
250898,250898,Helensburgh Station,-34.17710826,150.99360112,,250810,0,Level 0,
251512,251512,Lawrence Hargrave Dr Opp Scarborough Public School,-34.26579614,150.96569242,,251510,0,Level 0,
251513,251513,"Scarborough Public School, Lawrence Hargrave Dr",-34.26573992,150.96603707,,251510,0,Level 0,
251593,251593,Thirroul Station,-34.31801288,150.91871643,,251550,0,Level 0,
251658,251658,"Bulli Station, Franklin Av",-34.33463529,150.91485233,,251610,0,Level 0,
251738,251738,Park Rd Opp Woonona Station,-34.34914252,150.91457156,,251710,0,Level 0,
251759,251759,"Woonona Station, Park Rd",-34.34926918,150.91455572,,251710,0,Level 0,
2518125,2518125,Towradgi Rd At Ocean St,-34.38370777,150.90104211,,251830,1,Level 0,
2518126,2518126,Towradgi Rd At Carr St,-34.38355445,150.90132844,,251830,0,Level 0,
2518127,2518127,"Bellambi Station, Francis St",-34.36292799,150.91037822,,251810,1,Level 0,
2518146,2518146,Francis St Opp Bellambi Station,-34.36288714,150.91052844,,251810,1,Level 0,
251866,251866,"Bellambi Station, Union St",-34.36270129,150.91070451,,251810,1,Level 0,
251867,251867,Brompton Rd At Union St,-34.36262320,150.90948390,,251810,0,Level 0,
2526152,2526152,Princes Hwy Opp Kembla Grange Station,-34.47114989,150.81718999,,253010,0,Level 0,
253012,253012,"Kembla Grange Station, Princes Hwy",-34.47097823,150.81778058,,253010,0,Level 0,
253021,253021,"Dapto Station, Station St",-34.49310667,150.79185415,,253020,0,Level 0,
253331,253331,"Kiama Station, Railway Pde",-34.67252810,150.85428506,,253330,0,Level 0,
253332,253332,Railway Pde Opp Kiama Station,-34.67236684,150.85425577,,253330,0,Level 0,
253476,253476,Gerringong Station,-34.74515889,150.81756501,,253420,0,Level 0,
253572,253572,"Berry Station, Station Rd",-34.78017546,150.69654453,,253510,0,Level 0,
254111,254111,Bomaderry Station,-34.85405255,150.60953399,,254110,0,Level 0,
2560118,2560118,"Campbelltown Station, Stand D",-34.06339195,150.81497063,,256020,1,Level 0,
256018,256018,"Campbelltown Station, Stand A",-34.06413572,150.81423524,,256020,1,Level 0,
256028,256028,"Campbelltown Station, Stand E",-34.06310156,150.81532574,,256020,1,Level 0,
2560331,2560331,"Campbelltown Station, Stand B",-34.06405237,150.81430729,,256020,1,Level 0,
2560468,2560468,"Campbelltown Station, Stand C",-34.06380437,150.81445858,,256020,1,Level 0,
256050,256050,"Campbelltown Station, Farrow Rd, Stand G",-34.06323188,150.81403227,,256020,0,Level 0,
2560570,2560570,"Macarthur Station, Menangle Rd, Stand A",-34.07229600,150.79692877,,256030,0,Level 0,
2560576,2560576,"Macarthur Station, Menangle Rd, Stand F",-34.07254965,150.79688596,,256030,0,Level 0,
2560577,2560577,"Macarthur Station, Menangle Rd, Stand H",-34.07263435,150.79647825,,256030,1,Level 0,
2560599,2560599,"Macarthur Square Bus Interchange, Menangle Rd, Stand E",-34.07248461,150.79724041,,256030,1,Level 0,
256067,256067,"Campbelltown Station, Stand F",-34.06296019,150.81552512,,256020,1,Level 0,
2560683,2560683,"Campbelltown Station, Farrow Rd, Stand H",-34.06306923,150.81404662,,256020,0,Level 0,
256313,256313,Racecourse Rd Opp Menangle Park Station,-34.10334811,150.74537641,,256310,0,Level 0,
256314,256314,"Menangle Park Station, Racecourse Av",-34.10349639,150.74524213,,256310,0,Level 0,
256830,256830,"Menangle Station, Stevens Rd",-34.12588569,150.74391164,,256810,0,Level 0,
2569139,2569139,"Douglas Park Station, Camden Rd",-34.18333205,150.71050505,,256910,0,Level 0,
257144,257144,"Picton Station, Station St",-34.17917695,150.61280967,,257110,0,Level 0,
257343,257343,"Tahmoor Station, George St",-34.22336267,150.59043877,,257310,0,Level 0,
257448,257448,"Bargo Station, Railside Av",-34.29102147,150.57978902,,257420,0,Level 0,
257511,257511,"Mittagong Station, Regent St",-34.45241519,150.44830809,,257510,0,Level 0,
257597,257597,"Yerrinbool Station, Access Rd, Old Hume Hwy",-34.37156510,150.54348091,,257540,0,Level 0,
257611,257611,"Bowral Station, Coach Stop",-34.47795466,150.41695039,,257610,0,Level 0,
2576313,2576313,"Burradoo Station, Railway Rd",-34.49437306,150.39798393,,257620,0,Level 0,
257711,257711,"Moss Vale Station, Coach Bay",-34.54756701,150.37191455,,257710,0,Level 0,
257811,257811,"Bundanoon Station, Railway Av, Coach Bay",-34.65602954,150.29993791,,257810,0,Level 0,
257812,257812,Railway Av Opp Bundanoon Station,-34.65621196,150.29985789,,257810,0,Level 0,
257821,257821,"Bundanoon Station, Erith St",-34.65569259,150.30006632,,257810,1,Level 0,
257823,257823,Erith St Opp Bundanoon Station,-34.65552965,150.30009258,,257810,1,Level 0,
257911,257911,"Wingello Station, Railway Pde",-34.69236835,150.15823943,,257910,0,Level 0,
257912,257912,Railway Pde Opp Wingello Station,-34.69278852,150.15767706,,257910,0,Level 0,
257921,257921,"Penrose Station, Penrose Rd",-34.67231256,150.21240595,,257920,0,Level 0,
257922,257922,Penrose Rd Opp Penrose Station,-34.67245691,150.21240062,,257920,0,Level 0,
257927,257927,"Tallong Station, Railway Pde",-34.71845871,150.08630437,,257950,0,Level 0,
257932,257932,"Exeter Station, Bundanoon Rd",-34.61319514,150.31709905,,257930,0,Level 0,
257963,257963,Marulan Station,-34.70968565,150.00574337,,257940,0,Level 0,
257964,257964,Railway Pde Opp Wingello Station,-34.69250285,150.15826637,,257910,0,Level 0,
258042,258042,"Goulburn Station, Coach Stop",-34.75819516,149.71919792,,258010,0,Level 0,
2747210,2747210,"Werrington Station, Kazanis Ct",-33.75820023,150.75719583,,274710,0,Level 0,
274727,274727,Great Western Hwy Opp Kingswood Station,-33.75903288,150.72113094,,274720,1,Level 0,
274728,274728,"Kingswood Station, Great Western Hwy",-33.75881937,150.72133749,,274720,1,Level 0,
2747351,2747351,"Kingswood Station, Park Av",-33.75834279,150.72100398,,274720,0,Level 0,
2747352,2747352,Park Av Opp Kingswood Station,-33.75828261,150.72120637,,274720,0,Level 0,
2750261,2750261,"Emu Plains Station, Station St Car Park",-33.74583659,150.67192817,,275020,0,Level 0,
2750468,2750468,"Penrith Station, Lord Sheffield Cct",-33.74971618,150.69711220,,275010,1,Level 0,
275075,275075,"Penrith Station, Stand A",-33.75023953,150.69468571,,275010,2,Level 0,
275076,275076,"Penrith Station, Stand B",-33.75027129,150.69512940,,275010,2,Level 0,
275077,275077,"Penrith Station, Stand C",-33.75031173,150.69558425,,275010,2,Level 0,
275078,275078,"Penrith Station, Stand D",-33.75037049,150.69602910,,275010,0,Level 0,
275079,275079,"Penrith Station, Stand E",-33.75044757,150.69646396,,275010,0,Level 0,
275081,275081,"Penrith Station, Stand F",-33.75049512,150.69668177,,275010,0,Level 0,
2760178,2760178,"St Marys Station, Forrester Rd",-33.76153184,150.77498234,,276010,0,Level 0,
2760215,2760215,Station St Opp St Marys Station (NightRide),-33.76278768,150.77576039,,276010,1,Level 0,
2760230,2760230,"St Marys Station, Stand A",-33.76269016,150.77511952,,276010,2,Level 0,
2760231,2760231,"St Marys Station, Stand B",-33.76280790,150.77539443,,276010,2,Level 0,
2760232,2760232,"St Marys Station, Stand C",-33.76302158,150.77547934,,276010,2,Level 0,
276039,276039,"St Marys Station, Station St, Stand D",-33.76255789,150.77531871,,276010,1,Level 0,
277342,277342,"Lapstone Station, Explorers Rd",-33.77357600,150.64216248,,275030,0,Level 0,
277350,277350,"Glenbrook Station, Burfitt Pde",-33.76911606,150.62163220,,277310,0,Level 0,
277357,277357,Burfitt Pde Opp Glenbrook Station,-33.76903930,150.62179084,,277310,1,Level 0,
277366,277366,Explorers Rd Opp Lapstone Station,-33.77308286,150.64207684,,275030,0,Level 0,
2774129,2774129,Railway Pde Opp Warrimoo Station,-33.72177500,150.60406628,,277420,1,Level 0,
2774131,2774131,"Warrimoo Station, Railway Pde",-33.72139782,150.60340338,,277420,1,Level 0,
277414,277414,"Warrimoo Station, Great Western Hwy",-33.72176669,150.60311683,,277420,0,Level 0,
277417,277417,Wilson Way Opp Blaxland Station,-33.74329243,150.60975707,,277410,1,Level 0,
277451,277451,"Blaxland Station, Wilson Way",-33.74363165,150.60986839,,277410,1,Level 0,
277454,277454,"Blaxland Station, Great Western Hwy",-33.74396501,150.60987158,,277410,0,Level 0,
277472,277472,Great Western Hwy Opp Blaxland Station,-33.74397542,150.60951601,,277410,0,Level 0,
277478,277478,Great Western Hwy Opp Warrimoo Station,-33.72183573,150.60198726,,277420,0,Level 0,
277615,277615,"Faulconbridge Station, Great Western Hwy",-33.69640395,150.53493667,,277610,0,Level 0,
277621,277621,Great Western Hwy Opp Faulconbridge Station,-33.69606341,150.53486880,,277610,0,Level 0,
2777123,2777123,Great Western Hwy Opp Valley Heights Station,-33.70369827,150.58387904,,277710,0,Level 0,
2777134,2777134,"Valley Heights Station, Green Pde",-33.70400127,150.58368676,,277710,1,Level 0,
2777177,2777177,"Springwood Station, Station St",-33.69890787,150.56350565,,277720,0,Level 0,
2777179,2777179,"Valley Heights Station, Great Western Hwy",-33.70397239,150.58375026,,277710,0,Level 0,
277747,277747,Macquarie Rd Opp Springwood Station,-33.69939644,150.56375229,,277720,1,Level 0,
277748,277748,"Springwood Station, Macquarie Rd",-33.69892181,150.56395910,,277720,0,Level 0,
277814,277814,Railway Pde Opp Woodford Station,-33.73575445,150.48231214,,277810,2,Level 0,
277862,277862,Great Western Hwy Opp Woodford Station,-33.73523602,150.48120163,,277810,0,Level 0,
277864,277864,"Woodford Station, Great Western Hwy",-33.73540695,150.48153216,,277810,0,Level 0,
277883,277883,"Linden Station, Great Western Hwy",-33.71533453,150.50637835,,277820,0,Level 0,
277884,277884,Great Western Hwy Opp Linden Station,-33.71565958,150.50413751,,277820,0,Level 0,
277892,277892,"Woodford Station, Railway Pde",-33.73574071,150.48216056,,277810,2,Level 0,
2780197,2780197,"Katoomba Station, Goldsmith Pl",-33.71190276,150.31222838,,278020,0,Level 0,
2780230,2780230,"Medlow Bath Station, Railway Pde",-33.67400397,150.28139576,,278030,0,Level 0,
278057,278057,Great Western Hwy Opp Medlow Bath Station,-33.67370143,150.28023072,,278030,0,Level 0,
278060,278060,"Medlow Bath Station, Great Western Hwy",-33.67450510,150.28085421,,278030,0,Level 0,
278312,278312,"Lawson Station, Great Western Hwy",-33.71899559,150.43033805,,278310,0,Level 0,
278318,278318,Great Western Hwy Opp Lawson Station,-33.71933350,150.43017894,,278310,0,Level 0,
278412,278412,"Bullaburra Station, Great Western Hwy",-33.72318024,150.41595399,,278410,0,Level 0,
278413,278413,Great Western Hwy Opp Bullaburra Station,-33.72326048,150.41663671,,278410,0,Level 0,
278549,278549,"Blackheath Station, Great Western Hwy",-33.63339201,150.28464831,,278510,0,Level 0,
278550,278550,Great Western Hwy Opp Blackheath Station,-33.63331568,150.28480705,,278510,0,Level 0,
278631,278631,"Mount Victoria Station, Coach Stop",-33.58810035,150.25662867,,278610,0,Level 0,
2790138,2790138,"Lithgow Station, Railway Pde, Bay 1",-33.48049212,150.15675880,,279010,1,Level 0,
2790149,2790149,"Lithgow Station, Railway Pde, Bay 2",-33.48044270,150.15692911,,279010,1,Level 0,
2790150,2790150,"Lithgow Station, Railway Pde, Bay 3",-33.48040202,150.15711051,,279010,1,Level 0,
279018,279018,"Lithgow Station, Railway Pde",-33.48058276,150.15638559,,279010,0,Level 0,
279539,279539,"Bathurst Station, Coach Stop",-33.42568253,149.58300033,,279538,0,Level 0,
2113304,2113304,"North Ryde Station, Delhi Rd",-33.79449229,151.13814014,,211320,0,Level 0,
2113305,2113305,Delhi Rd Opp North Ryde Station,-33.79446550,151.13893745,,211320,1,Level 0,
212111,212111,"Epping Station, Beecroft Rd, Stand C",-33.77305691,151.08196330,,212110,0,Level 0,
212112,212112,"Epping Station, Beecroft Rd, Stand H",-33.77324326,151.08177794,,212110,1,Level 0,
212113,212113,"Epping Station, Beecroft Rd, Stand G",-33.77308347,151.08170561,,212110,0,Level 0,
212114,212114,"Epping Station, Beecroft Rd, Stand F",-33.77244465,151.08140554,,212110,1,Level 0,
212116,212116,Beecroft Rd Before Carlingford Rd,-33.77160578,151.08116070,,212110,1,Level 0,
2121227,2121227,"Epping Station, Langston Pl",-33.77309304,151.08250449,,212110,1,Level 0,
2121228,2121228,"Epping Station, Langston Pl, Stand J",-33.77320035,151.08280090,,212110,2,Level 0,
212140,212140,"Epping Station, Beecroft Rd, Stand E",-33.77228486,151.08133321,,212110,1,Level 0,
212154,212154,"Epping Station, Beecroft Rd, Stand D",-33.77205203,151.08128978,,212110,1,Level 0,
212183,212183,"Epping Station, Cambridge St, Stand A",-33.77222718,151.08225835,,212110,1,Level 0,
212189,212189,"Epping Station, Cambridge St, Stand B",-33.77205297,151.08207745,,212110,1,Level 0,
2126162,2126162,Bradfield Pde Opp Cherrybrook Station,-33.73668056,151.03271807,,2126158,0,Level 0,
2126163,2126163,"Cherrybrook Station, Bradfield Pde",-33.73658528,151.03232534,,2126158,0,Level 0,
214732,214732,"Seven Hills Station, Stand A",-33.77376073,150.93626811,,214710,0,Level 0,
214733,214733,"Seven Hills Station, Stand B",-33.77321845,150.93631880,,214710,2,Level 0,
214811,214811,"Blacktown Station, Stand G",-33.76805039,150.90673430,,214810,0,Level 0,
2148115,2148115,"Blacktown Station, Stand A",-33.76807339,150.90629296,,214810,0,Level 0,
2148145,2148145,"Blacktown Station, Stand C",-33.76819128,150.90683781,,214810,0,Level 0,
2148146,2148146,"Blacktown Station, Stand B",-33.76813649,150.90657636,,214810,0,Level 0,
2148147,2148147,"Blacktown Station, Stand M",-33.76777668,150.90684054,,214810,0,Level 0,
2148194,2148194,"Blacktown Station, Stand E",-33.76797965,150.90640739,,214810,0,Level 0,
2148307,2148307,"Blacktown Station, Stand L",-33.76787145,150.90669379,,214810,0,Level 0,
2148453,2148453,Railway Rd Opp Marayong Station,-33.74604620,150.89986663,,214820,0,Level 0,
2148514,2148514,Blacktown Interchange,-33.76825439,150.90712121,,214810,0,Level 0,
214865,214865,"Blacktown Station, Stand F",-33.76800220,150.90654868,,214810,0,Level 0,
2153481,2153481,Norwest Bvd Opp Norwest Station,-33.73409943,150.96337915,,2153477,0,Level 0,
2153482,2153482,"Norwest Station, Norwest Bvd",-33.73425204,150.96367738,,2153477,0,Level 0,
2153483,2153483,"Bella Vista Station, Mawson Av, Stand A",-33.73083721,150.94456047,,2153478,0,Level 0,
2153484,2153484,"Bella Vista Station, Mawson Av, Stand B",-33.73030075,150.94414763,,2153478,0,Level 0,
215422,215422,"Castle Hill Station, Old Castle Hill Rd, Stand E",-33.73109632,151.00722070,,2154391,0,Level 0,
2154394,2154394,"Castle Hill Station, Old Northern Rd, Stand A",-33.73175126,151.00758552,,2154391,0,Level 0,
2154395,2154395,"Castle Hill Station, Old Northern Rd, Stand D",-33.73201379,151.00699380,,2154391,1,Level 0,
2154396,2154396,"Castle Hill Station, Old Northern Rd, Stand B",-33.73193466,151.00665579,,2154391,1,Level 0,
2154397,2154397,"Castle Hill Station, Old Northern Rd, Stand C",-33.73216144,151.00633203,,2154391,0,Level 0,
2154398,2154398,Doran Dr Opp Hills Showground Station,-33.72725372,150.98621768,,2154392,0,Level 0,
2154399,2154399,"Hills Showground Station, Doran Dr",-33.72751528,150.98648861,,2154392,0,Level 0,
2155192,2155192,"Kellyville Station, North West Twy, Stand B",-33.71232309,150.93400812,,2155382,0,Level 0,
2155223,2155223,"Kellyville Station, North West Twy, Stand A",-33.71246679,150.93430581,,2155382,0,Level 0,
2155456,2155456,"Kellyville Station, Guragura St, Stand D",-33.71358912,150.93584509,,2155382,2,Level 0,
2155457,2155457,"Rouse Hill Station, North West Twy",-33.69135233,150.92359681,,2155383,0,Level 0,
2155458,2155458,North West Twy Opp Rouse Hill Station,-33.69172717,150.92371089,,2155383,0,Level 0,
2155459,2155459,Implexa Pde Opp Tallawong Station,-33.69122511,150.90573935,,2155384,0,Level 0,
2155460,2155460,"Tallawong Station, Implexa Pde",-33.69123915,150.90614963,,2155384,0,Level 0,
2155461,2155461,"Kellyville Station, Guragura St, Stand C",-33.71333711,150.93555322,,2155382,1,Level 0,
2155462,2155462,"Kellyville Station, Guragura St, Stand E",-33.71206792,150.93494533,,2155382,1,Level 0,
2753122,2753122,"Richmond Station, East Market St",-33.59859130,150.75243621,,275320,0,Level 0,
2753123,2753123,Bourke St Opp East Richmond Station,-33.60187750,150.75846971,,275310,0,Level 0,
275367,275367,"East Richmond Station, Bourke St",-33.60195523,150.75858078,,275310,0,Level 0,
275369,275369,East Market St Opp Richmond Station,-33.59873545,150.75214093,,275320,0,Level 0,
2756123,2756123,"Windsor Station, Stand A",-33.61365222,150.81153266,,275620,0,Level 0,
2756124,2756124,"Windsor Station, Stand B",-33.61355787,150.81137771,,275620,0,Level 0,
2756417,2756417,"Clarendon Station, Racecourse Rd",-33.60794208,150.78769442,,275630,0,Level 0,
2756418,2756418,Railway Rd S Opp Mulgrave Station,-33.62686217,150.82992191,,275610,0,Level 0,
2756419,2756419,"Mulgrave Station, Railway Rd S",-33.62701846,150.83098452,,275610,0,Level 0,
2762106,2762106,"Schofields Station, Stand A",-33.70406892,150.87393312,,276220,0,Level 0,
2762107,2762107,"Schofields Station, Stand B",-33.70422921,150.87399424,,276220,0,Level 0,
2763162,2763162,Railway Rd Opp Quakers Hill Station,-33.72750803,150.88594482,,276310,0,Level 0,
2763163,2763163,"Quakers Hill Station, Pearce Rd",-33.72735184,150.88632602,,276310,0,Level 0,
2763166,2763166,"Quakers Hill Station, Railway Rd (NightRide)",-33.72706354,150.88575220,,276310,0,Level 0,
276518,276518,"Riverstone Station, Riverstone Pde",-33.67868214,150.86047247,,276510,0,Level 0,
2765253,2765253,Riverstone Station,-33.67921870,150.86060427,,276510,0,Level 0,
2765275,2765275,"Vineyard Station, Riverstone Pde (NightRide)",-33.65020367,150.85131129,,276520,0,Level 0,
2765276,2765276,Riverstone Pde Opp Vineyard Station,-33.65050124,150.85159395,,276520,0,Level 0,
276551,276551,Riverstone Pde Opp Riverstone Station,-33.67932491,150.86095395,,276510,0,Level 0,
276613,276613,"Rooty Hill Station, Beames Av",-33.77213958,150.84375329,,276610,0,Level 0,
2767106,2767106,"Doonside Station, Cross St",-33.76358708,150.86854254,,276710,0,Level 0,
2767130,2767130,"Doonside Station, School Pde",-33.76397517,150.86967131,,276710,1,Level 0,
276761,276761,"Doonside Station, Hill End Rd",-33.76320975,150.86936712,,276710,0,Level 0,
2770102,2770102,"Mount Druitt Station, Stand C",-33.76895179,150.81962414,,277010,0,Level 0,
2770139,2770139,"Mount Druitt Station, Stand B",-33.76893880,150.81946171,,277010,0,Level 0,
